image,row,field,gt,pred,gt_norm,pred_norm,edit_distance,cer,wer,exact,error
passport_0070_seedream.png,70,birth_date,20.06.2002,20.06.2002,20062002,20062002,0,0.000000,0.000000,1,
passport_0070_seedream.png,70,birth_place,Г. МОСКВА,МОСКВА,Г. МОСКВА,МОСКВА,3,0.333333,0.333333,0,
passport_0070_seedream.png,70,date_of_issue,07.04.2019,07.04.2019,07042019,07042019,0,0.000000,0.000000,1,
passport_0070_seedream.png,70,department_code,501-985,501-985,501985,501985,0,0.000000,0.000000,1,
passport_0070_seedream.png,70,passport_issued_full,ОТДЕЛ УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В Г. ОРЕХОВО-ЗУЕВО,ОТДЕЛ УФМС РОССИЙ ПО МОСКОВСОЙ ОЕЛ ВТ ОГОВЛЕО,ОТДЕЛ УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В Г. ОРЕХОВО-ЗУЕВО,ОТДЕЛ УФМС РОССИЙ ПО МОСКОВСОЙ ОЕЛ ВТ ОГОВЛЕО,15,0.272727,0.272727,0,
passport_0070_seedream.png,70,series_and_number,96 83 715643,63 75,9683715643,6375,6,0.600000,0.600000,0,
passport_0071_seedream.png,71,lastname,ВАЛИУЛЛИНА,ВАЛИУЛЛИНА,ВАЛИУЛЛИНА,ВАЛИУЛЛИНА,0,0.000000,0.000000,1,
passport_0071_seedream.png,71,firstname,ЭВЕЛИНА,ЭВЕЛИНА,ЭВЕЛИНА,ЭВЕЛИНА,0,0.000000,0.000000,1,
passport_0071_seedream.png,71,middlename,ЭДУАРДОВНА,ЭДУАРДОВНА,ЭДУАРДОВНА,ЭДУАРДОВНА,0,0.000000,0.000000,1,
passport_0071_seedream.png,71,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0071_seedream.png,71,birth_date,02.10.1972,02.10.1972,02101972,02101972,0,0.000000,0.000000,1,
passport_0071_seedream.png,71,birth_place,Г. КАЛУГА,Г КАЛУГА,Г. КАЛУГА,Г КАЛУГА,1,0.111111,0.111111,0,
passport_0071_seedream.png,71,date_of_issue,21.12.2020,21.12.2020,21122020,21122020,0,0.000000,0.000000,1,
passport_0071_seedream.png,71,department_code,233-532,233-532,233532,233532,0,0.000000,0.000000,1,
passport_0071_seedream.png,71,passport_issued_full,ОУФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В ЗАПАДНОМ Р-НЕ,ОУФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАО В ЗАПАДНОМ Р-НЕ,ОУФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ В ЗАПАДНОМ Р-НЕ,ОУФМС РОССИИ ПО КРАСНОДАРСКОМУ КРАО В ЗАПАДНОМ Р-НЕ,1,0.019608,0.019608,0,
passport_0071_seedream.png,71,series_and_number,93 66 391668,93 66 391668,9366391668,9366391668,0,0.000000,0.000000,1,
passport_0072_seedream.png,72,lastname,МЕШВЕЛИАНИ,МЕШВЕЛИАНИ,МЕШВЕЛИАНИ,МЕШВЕЛИАНИ,0,0.000000,0.000000,1,
passport_0072_seedream.png,72,firstname,КУЗЬМА,КУЗЬМА,КУЗЬМА,КУЗЬМА,0,0.000000,0.000000,1,
passport_0072_seedream.png,72,middlename,ГРИГОРЬЕВИЧ,ГРИГОРЬЕВИЧ,ГРИГОРЬЕВИЧ,ГРИГОРЬЕВИЧ,0,0.000000,0.000000,1,
passport_0072_seedream.png,72,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0072_seedream.png,72,birth_date,12.08.1960,12.08.1960,12081960,12081960,0,0.000000,0.000000,1,
passport_0072_seedream.png,72,birth_place,Г. КРАСНОЯРСК,Г КРАСНОЯРСК,Г. КРАСНОЯРСК,Г КРАСНОЯРСК,1,0.076923,0.076923,0,
passport_0072_seedream.png,72,date_of_issue,28.03.2011,,28032011,,8,1.000000,1.000000,0,
passport_0072_seedream.png,72,department_code,642-108,,642108,,6,1.000000,1.000000,0,
passport_0072_seedream.png,72,passport_issued_full,МЕЖРАЙОННЫЙ ОТДЕЛ УФМС ПО САРАТОВСКОЙ ОБЛ. В ОКТЯБРЬСКОМ Р-НЕ,,МЕЖРАЙОННЫЙ ОТДЕЛ УФМС ПО САРАТОВСКОЙ ОБЛ. В ОКТЯБРЬСКОМ Р-НЕ,,61,1.000000,1.000000,0,
passport_0072_seedream.png,72,series_and_number,30 52 531641,30 52 531641,3052531641,3052531641,0,0.000000,0.000000,1,
passport_0073_seedream.png,73,lastname,МЕЩЕРЯКОВА,МЕЦЕРЯКОВА,МЕЩЕРЯКОВА,МЕЦЕРЯКОВА,1,0.100000,0.100000,0,
passport_0073_seedream.png,73,firstname,ФАИНА,ФАИНА,ФАИНА,ФАИНА,0,0.000000,0.000000,1,
passport_0073_seedream.png,73,middlename,ТИХОНОВНА,ТИХОНОВНА,ТИХОНОВНА,ТИХОНОВНА,0,0.000000,0.000000,1,
passport_0073_seedream.png,73,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0073_seedream.png,73,birth_date,02.09.1980,02.09.1980,02091980,02091980,0,0.000000,0.000000,1,
passport_0073_seedream.png,73,birth_place,Г. НОВОСИБИРСК,Г НОВОСИБИРСК,Г. НОВОСИБИРСК,Г НОВОСИБИРСК,1,0.071429,0.071429,0,
passport_0073_seedream.png,73,date_of_issue,23.01.2015,23.01.2015,23012015,23012015,0,0.000000,0.000000,1,
passport_0073_seedream.png,73,department_code,341-332,341-332,341332,341332,0,0.000000,0.000000,1,
passport_0073_seedream.png,73,passport_issued_full,ОВМ МВД РОССИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ В Г. КАМЫШИН,ОВМ МВД РОССИИ ДПО ВОЛГОГРАДСКОЙ ОБЛАСТИ В Г КАМЫШИН,ОВМ МВД РОССИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ В Г. КАМЫШИН,ОВМ МВД РОССИИ ДПО ВОЛГОГРАДСКОЙ ОБЛАСТИ В Г КАМЫШИН,2,0.038462,0.038462,0,
passport_0073_seedream.png,73,series_and_number,24 61 639593,24 61 635593,2461639593,2461635593,1,0.100000,0.100000,0,
passport_0074_seedream.png,74,lastname,ИВАНОВА,ИВАНОВА,ИВАНОВА,ИВАНОВА,0,0.000000,0.000000,1,
passport_0074_seedream.png,74,firstname,ФАИНА,ФАИНА,ФАИНА,ФАИНА,0,0.000000,0.000000,1,
passport_0074_seedream.png,74,middlename,ГРИГОРЬЕВНА,ГРИГОРЬЕВНА,ГРИГОРЬЕВНА,ГРИГОРЬЕВНА,0,0.000000,0.000000,1,
passport_0074_seedream.png,74,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0074_seedream.png,74,birth_date,14.08.1989,14.08.1989,14081989,14081989,0,0.000000,0.000000,1,
passport_0074_seedream.png,74,birth_place,Г. САМАРА,Г САМАРА,Г. САМАРА,Г САМАРА,1,0.111111,0.111111,0,
passport_0074_seedream.png,74,date_of_issue,15.01.2006,15.01.2006,15012006,15012006,0,0.000000,0.000000,1,
passport_0074_seedream.png,74,department_code,722-775,722-775,722775,722775,0,0.000000,0.000000,1,
passport_0074_seedream.png,74,passport_issued_full,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО ТЮМЕНСКОЙ ОБЛ. В ЛЕНИНСКОМ АДМ. ОКРУГЕ,СД ТО КОНРОСАМ МИГРАЦИИ ПО ТОМЕНСКОЙ ОБЛ КО,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО ТЮМЕНСКОЙ ОБЛ. В ЛЕНИНСКОМ АДМ. ОКРУГЕ,СД ТО КОНРОСАМ МИГРАЦИИ ПО ТОМЕНСКОЙ ОБЛ КО,30,0.441176,0.441176,0,
passport_0074_seedream.png,74,series_and_number,73 90 563513,73 90 563513,7390563513,7390563513,0,0.000000,0.000000,1,
passport_0076_seedream.png,76,lastname,УСПЕНСКИЙ,УСПЕНСКИЙ,УСПЕНСКИЙ,УСПЕНСКИЙ,0,0.000000,0.000000,1,
passport_0076_seedream.png,76,firstname,МАКСИМ,МАКСИМ,МАКСИМ,МАКСИМ,0,0.000000,0.000000,1,
passport_0076_seedream.png,76,middlename,ТИМОФЕЕВИЧ,ТИМОФЕЕВИЧ,ТИМОФЕЕВИЧ,ТИМОФЕЕВИЧ,0,0.000000,0.000000,1,
passport_0076_seedream.png,76,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0076_seedream.png,76,birth_date,04.08.1962,04.08.1962,04081962,04081962,0,0.000000,0.000000,1,
passport_0076_seedream.png,76,birth_place,ПОС. СЕРГИЕВ ПОСАД МОСКОВСКОЙ ОБЛ.,ПОС. СЕРГИЕВ ПОСАД МОСКОВСН,ПОС. СЕРГИЕВ ПОСАД МОСКОВСКОЙ ОБЛ.,ПОС. СЕРГИЕВ ПОСАД МОСКОВСН,8,0.235294,0.235294,0,
passport_0076_seedream.png,76,date_of_issue,24.05.1990,24.05.1990,24051990,24051990,0,0.000000,0.000000,1,
passport_0076_seedream.png,76,department_code,242-426,242-426,242426,242426,0,0.000000,0.000000,1,
passport_0076_seedream.png,76,passport_issued_full,ОУФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ И ТАЙМЫРУ В Г. НОРИЛЬСК,ОУФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ И ТАЙИЫРУ В Г НОРИЛЬСК,ОУФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ И ТАЙМЫРУ В Г. НОРИЛЬСК,ОУФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ И ТАЙИЫРУ В Г НОРИЛЬСК,2,0.034483,0.034483,0,
passport_0076_seedream.png,76,series_and_number,71 70 355570,71 70 355570,7170355570,7170355570,0,0.000000,0.000000,1,
passport_0077_seedream.png,77,lastname,ДАНИЛОВ,ДАНИЛОВ,ДАНИЛОВ,ДАНИЛОВ,0,0.000000,0.000000,1,
passport_0077_seedream.png,77,firstname,ГЕРМАН,ГЕРМАН,ГЕРМАН,ГЕРМАН,0,0.000000,0.000000,1,
passport_0077_seedream.png,77,middlename,НИКИТИЧ,НИКИТИЧ,НИКИТИЧ,НИКИТИЧ,0,0.000000,0.000000,1,
passport_0077_seedream.png,77,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0077_seedream.png,77,birth_date,24.09.1993,24.09.1993,24091993,24091993,0,0.000000,0.000000,1,
passport_0077_seedream.png,77,birth_place,Г. ТОМСК,Г ТОМСК,Г. ТОМСК,Г ТОМСК,1,0.125000,0.125000,0,
passport_0077_seedream.png,77,date_of_issue,13.10.2010,13.10.2010,13102010,13102010,0,0.000000,0.000000,1,
passport_0077_seedream.png,77,department_code,782-792,782-792,782792,782792,0,0.000000,0.000000,1,
passport_0077_seedream.png,77,passport_issued_full,ТП УФМС РОССИИ ПО Г. САНКТ-ПЕТЕРБУРГУ И ЛЕН. ОБЛ. ПО РАЙОНУ НЕВСКИЙ,ТП УФМС РОССИИ ТПО ТГ САНКТ-ПЕТЕРБУРГУ И ЛЕН ОБЛ ПО РАЙОНУ НЕВСКИЙ,ТП УФМС РОССИИ ПО Г. САНКТ-ПЕТЕРБУРГУ И ЛЕН. ОБЛ. ПО РАЙОНУ НЕВСКИЙ,ТП УФМС РОССИИ ТПО ТГ САНКТ-ПЕТЕРБУРГУ И ЛЕН ОБЛ ПО РАЙОНУ НЕВСКИЙ,5,0.074627,0.074627,0,
passport_0077_seedream.png,77,series_and_number,63 53 925981,63 53 925981,6353925981,6353925981,0,0.000000,0.000000,1,
passport_0078_seedream.png,78,lastname,УМЕРОВ,УМЕРОВ,УМЕРОВ,УМЕРОВ,0,0.000000,0.000000,1,
passport_0078_seedream.png,78,firstname,АЛЕКСАНДР,АЛЕКСАНДР,АЛЕКСАНДР,АЛЕКСАНДР,0,0.000000,0.000000,1,
passport_0078_seedream.png,78,middlename,ДАВИДОВИЧ,ДАВИДОВИЧ,ДАВИДОВИЧ,ДАВИДОВИЧ,0,0.000000,0.000000,1,
passport_0078_seedream.png,78,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0078_seedream.png,78,birth_date,27.05.2001,27.05.2001,27052001,27052001,0,0.000000,0.000000,1,
passport_0078_seedream.png,78,birth_place,Г. ЯРОСЛАВЛЬ,Г ЯРОСЛАВЛЬ,Г. ЯРОСЛАВЛЬ,Г ЯРОСЛАВЛЬ,1,0.083333,0.083333,0,
passport_0078_seedream.png,78,date_of_issue,22.12.2021,12.12.2021,22122021,12122021,1,0.125000,0.125000,0,
passport_0078_seedream.png,78,department_code,420-458,420-45,420458,42045,1,0.166667,0.166667,0,
passport_0078_seedream.png,78,passport_issued_full,ОВМ МВД РОССИИ ПО КЕМЕРОВСКОЙ ОБЛ. В Г. ПРОКОПЬЕВСК,ОВМ МВД РОССИИ ПО КЕМЕРОВСКОЙ ОБЛ. В Г ЛРОКОЛЫЕСК,ОВМ МВД РОССИИ ПО КЕМЕРОВСКОЙ ОБЛ. В Г. ПРОКОПЬЕВСК,ОВМ МВД РОССИИ ПО КЕМЕРОВСКОЙ ОБЛ. В Г ЛРОКОЛЫЕСК,5,0.098039,0.098039,0,
passport_0078_seedream.png,78,series_and_number,78 71 461888,11 19 1999,7871461888,11191999,8,0.800000,0.800000,0,
passport_0079_seedream.jpeg,79,lastname,ВАЛИУЛЛИН,С.АКИИМЧ,ВАЛИУЛЛИН,С.АКИИМЧ,8,0.888889,0.888889,0,
passport_0079_seedream.jpeg,79,firstname,ФОМ,АОМ,ФОМ,АОМ,1,0.333333,0.333333,0,
passport_0079_seedream.jpeg,79,middlename,ГРАНТОВИЧ,-ЬКМТОБМИЧ,ГРАНТОВИЧ,-ЬКМТОБМИЧ,6,0.666667,0.666667,0,
passport_0079_seedream.jpeg,79,sex,МУЖ.,Ж,M,F,1,1.000000,1.000000,0,
passport_0079_seedream.jpeg,79,birth_date,28.06.1984,,28061984,,8,1.000000,1.000000,0,
passport_0079_seedream.jpeg,79,birth_place,Г. СОЧИ,,Г. СОЧИ,,7,1.000000,1.000000,0,
passport_0079_seedream.jpeg,79,date_of_issue,10.12.2006,,10122006,,8,1.000000,1.000000,0,
passport_0079_seedream.jpeg,79,department_code,614-393,,614393,,6,1.000000,1.000000,0,
passport_0079_seedream.jpeg,79,passport_issued_full,МИГРАЦИОННЫЙ ПУНКТ ПО РОСТОВСКОЙ ОБЛ. В Г. ШАХТЫ,,МИГРАЦИОННЫЙ ПУНКТ ПО РОСТОВСКОЙ ОБЛ. В Г. ШАХТЫ,,48,1.000000,1.000000,0,
passport_0079_seedream.jpeg,79,series_and_number,39 62 145767,49,3962145767,49,9,0.900000,0.900000,0,
passport_0080_seedream.png,80,lastname,ПОДОЛЯНЧУК,ПОДОЛЯНЧУК,ПОДОЛЯНЧУК,ПОДОЛЯНЧУК,0,0.000000,0.000000,1,
passport_0080_seedream.png,80,firstname,ВОВА,ВОВА,ВОВА,ВОВА,0,0.000000,0.000000,1,
passport_0080_seedream.png,80,middlename,ГРАНТОВИЧ,ГРАНТОВИЧ,ГРАНТОВИЧ,ГРАНТОВИЧ,0,0.000000,0.000000,1,
passport_0080_seedream.png,80,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0080_seedream.png,80,birth_date,26.11.1979,26.11.1979,26111979,26111979,0,0.000000,0.000000,1,
passport_0080_seedream.png,80,birth_place,Г. КАЗАНЬ,Г КАЗАНЬ,Г. КАЗАНЬ,Г КАЗАНЬ,1,0.111111,0.111111,0,
passport_0080_seedream.png,80,date_of_issue,20.02.2023,20.02.2023,20022023,20022023,0,0.000000,0.000000,1,
passport_0080_seedream.png,80,department_code,180-130,180-130,180130,180130,0,0.000000,0.000000,1,
passport_0080_seedream.png,80,passport_issued_full,МЕЖРАЙОННЫЙ ОТДЕЛ УФМС ПО УДМУРТСКОЙ РЕСП. В ЛЕНИНСКОМ Р-НЕ,МЕКРАЙОННЫЙ ОТДЕЛ УФМС ЛПО УДМУРТСКОЙ РЕСП В ЛЕНИНСКОМ РНЕ,МЕЖРАЙОННЫЙ ОТДЕЛ УФМС ПО УДМУРТСКОЙ РЕСП. В ЛЕНИНСКОМ Р-НЕ,МЕКРАЙОННЫЙ ОТДЕЛ УФМС ЛПО УДМУРТСКОЙ РЕСП В ЛЕНИНСКОМ РНЕ,4,0.067797,0.067797,0,
passport_0080_seedream.png,80,series_and_number,74 85 448121,74 85 448121,7485448121,7485448121,0,0.000000,0.000000,1,
passport_0081_seedream.png,81,lastname,МИЛЛЕР,МИЛЛЕР,МИЛЛЕР,МИЛЛЕР,0,0.000000,0.000000,1,
passport_0081_seedream.png,81,firstname,АРИНА,АРИНА,АРИНА,АРИНА,0,0.000000,0.000000,1,
passport_0081_seedream.png,81,middlename,ЮРЬЕВНА,ОРЬЕВНА,ЮРЬЕВНА,ОРЬЕВНА,1,0.142857,0.142857,0,
passport_0081_seedream.png,81,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0081_seedream.png,81,birth_date,15.09.1961,15.09.1961,15091961,15091961,0,0.000000,0.000000,1,
passport_0081_seedream.png,81,birth_place,Г. ТВЕРЬ,Г ТВЕРЬ,Г. ТВЕРЬ,Г ТВЕРЬ,1,0.125000,0.125000,0,
passport_0081_seedream.png,81,date_of_issue,26.01.1977,26.01.1977,26011977,26011977,0,0.000000,0.000000,1,
passport_0081_seedream.png,81,department_code,163-892,163-892,163892,163892,0,0.000000,0.000000,1,
passport_0081_seedream.png,81,passport_issued_full,ОТДЕЛ УФМС РОССИИ ПО РЕСП. ТАТАРСТАН В Г. ЗЕЛЕНОДОЛЬСК,ОТДЕЛ УФМС РОССИИ ПО РЕСП ТАТАРСТАН В Г ЗЕЛЕНОДОЛЬСК,ОТДЕЛ УФМС РОССИИ ПО РЕСП. ТАТАРСТАН В Г. ЗЕЛЕНОДОЛЬСК,ОТДЕЛ УФМС РОССИИ ПО РЕСП ТАТАРСТАН В Г ЗЕЛЕНОДОЛЬСК,2,0.037037,0.037037,0,
passport_0081_seedream.png,81,series_and_number,93 29 178463,19 32 917846,9329178463,1932917846,2,0.200000,0.200000,0,
passport_0082_seedream.png,82,lastname,КОРНИЛОВ,КОРНИЛОВ,КОРНИЛОВ,КОРНИЛОВ,0,0.000000,0.000000,1,
passport_0082_seedream.png,82,firstname,ТИМОФЕЙ,ТИМОФЕЙ,ТИМОФЕЙ,ТИМОФЕЙ,0,0.000000,0.000000,1,
passport_0082_seedream.png,82,middlename,ГАРРИЕВИЧ,ГАРРИЕВИЧ,ГАРРИЕВИЧ,ГАРРИЕВИЧ,0,0.000000,0.000000,1,
passport_0082_seedream.png,82,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0082_seedream.png,82,birth_date,28.02.1996,28.02.1996,28021996,28021996,0,0.000000,0.000000,1,
passport_0082_seedream.png,82,birth_place,Г. ТОМСК,Г ТОМСК,Г. ТОМСК,Г ТОМСК,1,0.125000,0.125000,0,
passport_0082_seedream.png,82,date_of_issue,08.07.2017,08.07.2017,08072017,08072017,0,0.000000,0.000000,1,
passport_0082_seedream.png,82,department_code,251-642,251-642,251642,251642,0,0.000000,0.000000,1,
passport_0082_seedream.png,82,passport_issued_full,ОТДЕЛ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ФРУНЗЕНСКОМ Р-НЕ,ОТДЕЛ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ФРУНЗЕНСКОМ Р-НЕ,ОТДЕЛ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ФРУНЗЕНСКОМ Р-НЕ,ОТДЕЛ УФМС РОССИИ ПО ПРИМОРСКОМУ КРАЮ В ФРУНЗЕНСКОМ Р-НЕ,0,0.000000,0.000000,1,
passport_0082_seedream.png,82,series_and_number,72 79 137642,72 79 137642,7279137642,7279137642,0,0.000000,0.000000,1,
passport_0083_seedream.png,83,lastname,ДРОЗДОВА,ДРОЗДОВА,ДРОЗДОВА,ДРОЗДОВА,0,0.000000,0.000000,1,
passport_0083_seedream.png,83,firstname,РОЗА,РОЗА,РОЗА,РОЗА,0,0.000000,0.000000,1,
passport_0083_seedream.png,83,middlename,РУСТАМОВНА,РУСТАМОВНА,РУСТАМОВНА,РУСТАМОВНА,0,0.000000,0.000000,1,
passport_0083_seedream.png,83,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0083_seedream.png,83,birth_date,24.04.1973,24.04.1973,24041973,24041973,0,0.000000,0.000000,1,
passport_0083_seedream.png,83,birth_place,Г. ВОЛГОГРАД,Г ВОЛГОГРАД,Г. ВОЛГОГРАД,Г ВОЛГОГРАД,1,0.083333,0.083333,0,
passport_0083_seedream.png,83,date_of_issue,10.05.1991,10.05.1991,10051991,10051991,0,0.000000,0.000000,1,
passport_0083_seedream.png,83,department_code,505-721,505-721,505721,505721,0,0.000000,0.000000,1,
passport_0083_seedream.png,83,passport_issued_full,ТП УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ В Г. ПУШКИНО,ТП УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ В Г ПУШКИНО,ТП УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ В Г. ПУШКИНО,ТП УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛАСТИ В Г ПУШКИНО,1,0.020408,0.020408,0,
passport_0083_seedream.png,83,series_and_number,22 66 274446,22 66 274446,2266274446,2266274446,0,0.000000,0.000000,1,
passport_0084_seedream.jpeg,84,lastname,ГРИНБЕРГ,ГРИНБЕРГ,ГРИНБЕРГ,ГРИНБЕРГ,0,0.000000,0.000000,1,
passport_0084_seedream.jpeg,84,firstname,ТАТЬЯНА,ТАТЬЯНА,ТАТЬЯНА,ТАТЬЯНА,0,0.000000,0.000000,1,
passport_0084_seedream.jpeg,84,middlename,ДМИТРИЕВНА,ДМИТРИЕВНА,ДМИТРИЕВНА,ДМИТРИЕВНА,0,0.000000,0.000000,1,
passport_0084_seedream.jpeg,84,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0084_seedream.jpeg,84,birth_date,10.01.1975,10.01.1975,10011975,10011975,0,0.000000,0.000000,1,
passport_0084_seedream.jpeg,84,birth_place,Г. ВОРОНЕЖ,Г ВОРОНЕЖ,Г. ВОРОНЕЖ,Г ВОРОНЕЖ,1,0.100000,0.100000,0,
passport_0084_seedream.jpeg,84,date_of_issue,04.02.2005,04.02.2005,04022005,04022005,0,0.000000,0.000000,1,
passport_0084_seedream.jpeg,84,department_code,260-251,260-251,260251,260251,0,0.000000,0.000000,1,
passport_0084_seedream.jpeg,84,passport_issued_full,ОТДЕЛ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КЧР В Г. НЕВИННОМЫССК,ОТДЕЛ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КЧР В Г НЕВИННОМНССК,ОТДЕЛ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КЧР В Г. НЕВИННОМЫССК,ОТДЕЛ УФМС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ И КЧР В Г НЕВИННОМНССК,2,0.030769,0.030769,0,
passport_0084_seedream.jpeg,84,series_and_number,77 62 693418,77 62 693418,7762693418,7762693418,0,0.000000,0.000000,1,
passport_0086_seedream.png,86,lastname,КАШИРИН,КАШИРИН,КАШИРИН,КАШИРИН,0,0.000000,0.000000,1,
passport_0086_seedream.png,86,firstname,МИРОН,МИРОН,МИРОН,МИРОН,0,0.000000,0.000000,1,
passport_0086_seedream.png,86,middlename,АРКАДЬЕВИЧ,АРКАДЬЕВИЧ,АРКАДЬЕВИЧ,АРКАДЬЕВИЧ,0,0.000000,0.000000,1,
passport_0086_seedream.png,86,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0086_seedream.png,86,birth_date,26.01.1997,26.01.1997,26011997,26011997,0,0.000000,0.000000,1,
passport_0086_seedream.png,86,birth_place,Г. УФА,Г УЗА,Г. УФА,Г УЗА,2,0.333333,0.333333,0,
passport_0086_seedream.png,86,date_of_issue,30.06.2021,30.06.2021,30062021,30062021,0,0.000000,0.000000,1,
passport_0086_seedream.png,86,department_code,160-453,160-453,160453,160453,0,0.000000,0.000000,1,
passport_0086_seedream.png,86,passport_issued_full,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО РЕСП. ТАТАРСТАН В МОСКОВСКОМ Р-НЕ Г. КАЗАНИ,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО РЕСП ТАТАРСТАН В МОСКОВСКОМ Р-НЕ Г. КАЗАНИ,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО РЕСП. ТАТАРСТАН В МОСКОВСКОМ Р-НЕ Г. КАЗАНИ,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО РЕСП ТАТАРСТАН В МОСКОВСКОМ Р-НЕ Г. КАЗАНИ,1,0.013699,0.013699,0,
passport_0086_seedream.png,86,series_and_number,54 85 413685,54 85 413685,5485413685,5485413685,0,0.000000,0.000000,1,
passport_0087_seedream.png,87,lastname,ШИШКИНА,ШИШКИНА,ШИШКИНА,ШИШКИНА,0,0.000000,0.000000,1,
passport_0087_seedream.png,87,firstname,ЛЮДА,ЛОДА,ЛЮДА,ЛОДА,1,0.250000,0.250000,0,
passport_0087_seedream.png,87,middlename,ДАНИИЛОВНА,ДАНИИЛОВНА,ДАНИИЛОВНА,ДАНИИЛОВНА,0,0.000000,0.000000,1,
passport_0087_seedream.png,87,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0087_seedream.png,87,birth_date,07.05.1984,07.05.1984,07051984,07051984,0,0.000000,0.000000,1,
passport_0087_seedream.png,87,birth_place,Г. ТОМСК,Г ТОМСК,Г. ТОМСК,Г ТОМСК,1,0.125000,0.125000,0,
passport_0087_seedream.png,87,date_of_issue,05.08.2015,05.08.2015,05082015,05082015,0,0.000000,0.000000,1,
passport_0087_seedream.png,87,department_code,420-243,420-243,420243,420243,0,0.000000,0.000000,1,
passport_0087_seedream.png,87,passport_issued_full,ОУФМС РОССИИ ПО КЕМЕРОВСКОЙ ОБЛАСТИ - КУЗБАСС В КИРОВСКОМ Р-НЕ,ОУФМС РОССИИ ПО КЕМЕРОВСКОЙ ОБЛАСТИ - КУЗБАСС В КИРОВСКОМ Р-НЕ,ОУФМС РОССИИ ПО КЕМЕРОВСКОЙ ОБЛАСТИ - КУЗБАСС В КИРОВСКОМ Р-НЕ,ОУФМС РОССИИ ПО КЕМЕРОВСКОЙ ОБЛАСТИ - КУЗБАСС В КИРОВСКОМ Р-НЕ,0,0.000000,0.000000,1,
passport_0087_seedream.png,87,series_and_number,58 83 476395,58 83 476395,5883476395,5883476395,0,0.000000,0.000000,1,
passport_0088_seedream.png,88,lastname,ГАСПАРЯН,ГАСПАРЯН,ГАСПАРЯН,ГАСПАРЯН,0,0.000000,0.000000,1,
passport_0088_seedream.png,88,firstname,ГЛЕБ,ГЛЕБ,ГЛЕБ,ГЛЕБ,0,0.000000,0.000000,1,
passport_0088_seedream.png,88,middlename,ДМИТРИЕВИЧ,ДМИТРИЕВИЧ,ДМИТРИЕВИЧ,ДМИТРИЕВИЧ,0,0.000000,0.000000,1,
passport_0088_seedream.png,88,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0088_seedream.png,88,birth_date,09.07.1997,09.07.1997,09071997,09071997,0,0.000000,0.000000,1,
